protocol_id,dataset,category,defect_type,label,partition,image_relative_path,mask_relative_path,attack_train_rank,attack_train_stratum_size,evaluation_rank,evaluation_stratum_size,split_seed,evaluation_fraction
test/visa/cashew/anomaly/098,visa,cashew,anomaly,1,attack_train,cashew/Data/Images/Anomaly/098.JPG,cashew/Data/Masks/Anomaly/098.png,34,50,0,50,111,0.5
test/visa/chewinggum/normal/006,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/006.JPG,,16,25,0,25,111,0.5
test/visa/chewinggum/normal/012,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/012.JPG,,25,25,0,25,111,0.5
test/visa/chewinggum/normal/013,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/013.JPG,,23,25,0,25,111,0.5
test/visa/chewinggum/normal/087,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/087.JPG,,8,25,0,25,111,0.5
test/visa/chewinggum/normal/098,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/098.JPG,,6,25,0,25,111,0.5
test/visa/chewinggum/normal/130,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/130.JPG,,17,25,0,25,111,0.5
test/visa/chewinggum/normal/143,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/143.JPG,,5,25,0,25,111,0.5
test/visa/chewinggum/normal/166,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/166.JPG,,22,25,0,25,111,0.5
test/visa/chewinggum/normal/228,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/228.JPG,,9,25,0,25,111,0.5
test/visa/chewinggum/normal/239,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/239.JPG,,24,25,0,25,111,0.5
test/visa/chewinggum/normal/244,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/244.JPG,,11,25,0,25,111,0.5
test/visa/chewinggum/normal/307,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/307.JPG,,7,25,0,25,111,0.5
test/visa/chewinggum/normal/324,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/324.JPG,,12,25,0,25,111,0.5
test/visa/chewinggum/normal/342,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/342.JPG,,1,25,0,25,111,0.5
test/visa/chewinggum/normal/369,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/369.JPG,,21,25,0,25,111,0.5
test/visa/chewinggum/normal/377,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/377.JPG,,19,25,0,25,111,0.5
test/visa/chewinggum/normal/384,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/384.JPG,,18,25,0,25,111,0.5
test/visa/chewinggum/normal/392,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/392.JPG,,13,25,0,25,111,0.5
test/visa/chewinggum/normal/400,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/400.JPG,,4,25,0,25,111,0.5
test/visa/chewinggum/normal/402,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/402.JPG,,15,25,0,25,111,0.5
test/visa/chewinggum/normal/405,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/405.JPG,,10,25,0,25,111,0.5
test/visa/chewinggum/normal/435,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/435.JPG,,20,25,0,25,111,0.5
test/visa/chewinggum/normal/446,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/446.JPG,,3,25,0,25,111,0.5
test/visa/chewinggum/normal/487,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/487.JPG,,14,25,0,25,111,0.5
test/visa/chewinggum/normal/497,visa,chewinggum,normal,0,attack_train,chewinggum/Data/Images/Normal/497.JPG,,2,25,0,25,111,0.5
test/visa/chewinggum/anomaly/003,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/003.JPG,chewinggum/Data/Masks/Anomaly/003.png,15,50,0,50,111,0.5
test/visa/chewinggum/anomaly/006,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/006.JPG,chewinggum/Data/Masks/Anomaly/006.png,5,50,0,50,111,0.5
test/visa/chewinggum/anomaly/007,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/007.JPG,chewinggum/Data/Masks/Anomaly/007.png,23,50,0,50,111,0.5
test/visa/chewinggum/anomaly/010,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/010.JPG,chewinggum/Data/Masks/Anomaly/010.png,14,50,0,50,111,0.5
test/visa/chewinggum/anomaly/013,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/013.JPG,chewinggum/Data/Masks/Anomaly/013.png,48,50,0,50,111,0.5
test/visa/chewinggum/anomaly/016,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/016.JPG,chewinggum/Data/Masks/Anomaly/016.png,41,50,0,50,111,0.5
test/visa/chewinggum/anomaly/020,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/020.JPG,chewinggum/Data/Masks/Anomaly/020.png,1,50,0,50,111,0.5
test/visa/chewinggum/anomaly/023,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/023.JPG,chewinggum/Data/Masks/Anomaly/023.png,22,50,0,50,111,0.5
test/visa/chewinggum/anomaly/024,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/024.JPG,chewinggum/Data/Masks/Anomaly/024.png,29,50,0,50,111,0.5
test/visa/chewinggum/anomaly/025,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/025.JPG,chewinggum/Data/Masks/Anomaly/025.png,17,50,0,50,111,0.5
test/visa/chewinggum/anomaly/026,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/026.JPG,chewinggum/Data/Masks/Anomaly/026.png,34,50,0,50,111,0.5
test/visa/chewinggum/anomaly/028,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/028.JPG,chewinggum/Data/Masks/Anomaly/028.png,9,50,0,50,111,0.5
test/visa/chewinggum/anomaly/029,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/029.JPG,chewinggum/Data/Masks/Anomaly/029.png,11,50,0,50,111,0.5
test/visa/chewinggum/anomaly/030,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/030.JPG,chewinggum/Data/Masks/Anomaly/030.png,12,50,0,50,111,0.5
test/visa/chewinggum/anomaly/032,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/032.JPG,chewinggum/Data/Masks/Anomaly/032.png,3,50,0,50,111,0.5
test/visa/chewinggum/anomaly/033,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/033.JPG,chewinggum/Data/Masks/Anomaly/033.png,32,50,0,50,111,0.5
test/visa/chewinggum/anomaly/034,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/034.JPG,chewinggum/Data/Masks/Anomaly/034.png,21,50,0,50,111,0.5
test/visa/chewinggum/anomaly/035,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/035.JPG,chewinggum/Data/Masks/Anomaly/035.png,42,50,0,50,111,0.5
test/visa/chewinggum/anomaly/036,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/036.JPG,chewinggum/Data/Masks/Anomaly/036.png,43,50,0,50,111,0.5
test/visa/chewinggum/anomaly/042,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/042.JPG,chewinggum/Data/Masks/Anomaly/042.png,7,50,0,50,111,0.5
test/visa/chewinggum/anomaly/049,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/049.JPG,chewinggum/Data/Masks/Anomaly/049.png,30,50,0,50,111,0.5
test/visa/chewinggum/anomaly/050,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/050.JPG,chewinggum/Data/Masks/Anomaly/050.png,20,50,0,50,111,0.5
test/visa/chewinggum/anomaly/051,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/051.JPG,chewinggum/Data/Masks/Anomaly/051.png,37,50,0,50,111,0.5
test/visa/chewinggum/anomaly/052,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/052.JPG,chewinggum/Data/Masks/Anomaly/052.png,24,50,0,50,111,0.5
test/visa/chewinggum/anomaly/053,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/053.JPG,chewinggum/Data/Masks/Anomaly/053.png,36,50,0,50,111,0.5
test/visa/chewinggum/anomaly/054,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/054.JPG,chewinggum/Data/Masks/Anomaly/054.png,28,50,0,50,111,0.5
test/visa/chewinggum/anomaly/055,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/055.JPG,chewinggum/Data/Masks/Anomaly/055.png,13,50,0,50,111,0.5
test/visa/chewinggum/anomaly/057,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/057.JPG,chewinggum/Data/Masks/Anomaly/057.png,39,50,0,50,111,0.5
test/visa/chewinggum/anomaly/058,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/058.JPG,chewinggum/Data/Masks/Anomaly/058.png,49,50,0,50,111,0.5
test/visa/chewinggum/anomaly/059,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/059.JPG,chewinggum/Data/Masks/Anomaly/059.png,47,50,0,50,111,0.5
test/visa/chewinggum/anomaly/062,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/062.JPG,chewinggum/Data/Masks/Anomaly/062.png,27,50,0,50,111,0.5
test/visa/chewinggum/anomaly/064,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/064.JPG,chewinggum/Data/Masks/Anomaly/064.png,35,50,0,50,111,0.5
test/visa/chewinggum/anomaly/065,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/065.JPG,chewinggum/Data/Masks/Anomaly/065.png,38,50,0,50,111,0.5
test/visa/chewinggum/anomaly/071,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/071.JPG,chewinggum/Data/Masks/Anomaly/071.png,10,50,0,50,111,0.5
test/visa/chewinggum/anomaly/072,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/072.JPG,chewinggum/Data/Masks/Anomaly/072.png,16,50,0,50,111,0.5
test/visa/chewinggum/anomaly/074,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/074.JPG,chewinggum/Data/Masks/Anomaly/074.png,33,50,0,50,111,0.5
test/visa/chewinggum/anomaly/077,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/077.JPG,chewinggum/Data/Masks/Anomaly/077.png,6,50,0,50,111,0.5
test/visa/chewinggum/anomaly/081,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/081.JPG,chewinggum/Data/Masks/Anomaly/081.png,31,50,0,50,111,0.5
test/visa/chewinggum/anomaly/082,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/082.JPG,chewinggum/Data/Masks/Anomaly/082.png,25,50,0,50,111,0.5
test/visa/chewinggum/anomaly/084,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/084.JPG,chewinggum/Data/Masks/Anomaly/084.png,46,50,0,50,111,0.5
test/visa/chewinggum/anomaly/085,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/085.JPG,chewinggum/Data/Masks/Anomaly/085.png,4,50,0,50,111,0.5
test/visa/chewinggum/anomaly/087,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/087.JPG,chewinggum/Data/Masks/Anomaly/087.png,40,50,0,50,111,0.5
test/visa/chewinggum/anomaly/088,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/088.JPG,chewinggum/Data/Masks/Anomaly/088.png,2,50,0,50,111,0.5
test/visa/chewinggum/anomaly/091,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/091.JPG,chewinggum/Data/Masks/Anomaly/091.png,18,50,0,50,111,0.5
test/visa/chewinggum/anomaly/092,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/092.JPG,chewinggum/Data/Masks/Anomaly/092.png,50,50,0,50,111,0.5
test/visa/chewinggum/anomaly/093,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/093.JPG,chewinggum/Data/Masks/Anomaly/093.png,45,50,0,50,111,0.5
test/visa/chewinggum/anomaly/094,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/094.JPG,chewinggum/Data/Masks/Anomaly/094.png,8,50,0,50,111,0.5
test/visa/chewinggum/anomaly/095,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/095.JPG,chewinggum/Data/Masks/Anomaly/095.png,26,50,0,50,111,0.5
test/visa/chewinggum/anomaly/096,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/096.JPG,chewinggum/Data/Masks/Anomaly/096.png,19,50,0,50,111,0.5
test/visa/chewinggum/anomaly/097,visa,chewinggum,anomaly,1,attack_train,chewinggum/Data/Images/Anomaly/097.JPG,chewinggum/Data/Masks/Anomaly/097.png,44,50,0,50,111,0.5
test/visa/fryum/normal/012,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/012.JPG,,21,25,0,25,111,0.5
test/visa/fryum/normal/050,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/050.JPG,,10,25,0,25,111,0.5
test/visa/fryum/normal/084,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/084.JPG,,2,25,0,25,111,0.5
test/visa/fryum/normal/089,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/089.JPG,,20,25,0,25,111,0.5
test/visa/fryum/normal/098,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/098.JPG,,3,25,0,25,111,0.5
test/visa/fryum/normal/130,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/130.JPG,,11,25,0,25,111,0.5
test/visa/fryum/normal/143,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/143.JPG,,24,25,0,25,111,0.5
test/visa/fryum/normal/148,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/148.JPG,,22,25,0,25,111,0.5
test/visa/fryum/normal/228,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/228.JPG,,19,25,0,25,111,0.5
test/visa/fryum/normal/244,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/244.JPG,,13,25,0,25,111,0.5
test/visa/fryum/normal/245,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/245.JPG,,1,25,0,25,111,0.5
test/visa/fryum/normal/307,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/307.JPG,,5,25,0,25,111,0.5
test/visa/fryum/normal/309,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/309.JPG,,14,25,0,25,111,0.5
test/visa/fryum/normal/344,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/344.JPG,,12,25,0,25,111,0.5
test/visa/fryum/normal/367,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/367.JPG,,6,25,0,25,111,0.5
test/visa/fryum/normal/369,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/369.JPG,,4,25,0,25,111,0.5
test/visa/fryum/normal/389,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/389.JPG,,18,25,0,25,111,0.5
test/visa/fryum/normal/392,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/392.JPG,,9,25,0,25,111,0.5
test/visa/fryum/normal/405,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/405.JPG,,8,25,0,25,111,0.5
test/visa/fryum/normal/435,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/435.JPG,,15,25,0,25,111,0.5
test/visa/fryum/normal/446,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/446.JPG,,23,25,0,25,111,0.5
test/visa/fryum/normal/460,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/460.JPG,,16,25,0,25,111,0.5
test/visa/fryum/normal/461,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/461.JPG,,17,25,0,25,111,0.5
test/visa/fryum/normal/482,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/482.JPG,,7,25,0,25,111,0.5
test/visa/fryum/normal/487,visa,fryum,normal,0,attack_train,fryum/Data/Images/Normal/487.JPG,,25,25,0,25,111,0.5
test/visa/fryum/anomaly/001,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/001.JPG,fryum/Data/Masks/Anomaly/001.png,13,50,0,50,111,0.5
test/visa/fryum/anomaly/004,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/004.JPG,fryum/Data/Masks/Anomaly/004.png,1,50,0,50,111,0.5
test/visa/fryum/anomaly/006,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/006.JPG,fryum/Data/Masks/Anomaly/006.png,5,50,0,50,111,0.5
test/visa/fryum/anomaly/007,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/007.JPG,fryum/Data/Masks/Anomaly/007.png,42,50,0,50,111,0.5
test/visa/fryum/anomaly/011,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/011.JPG,fryum/Data/Masks/Anomaly/011.png,30,50,0,50,111,0.5
test/visa/fryum/anomaly/013,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/013.JPG,fryum/Data/Masks/Anomaly/013.png,20,50,0,50,111,0.5
test/visa/fryum/anomaly/015,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/015.JPG,fryum/Data/Masks/Anomaly/015.png,43,50,0,50,111,0.5
test/visa/fryum/anomaly/017,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/017.JPG,fryum/Data/Masks/Anomaly/017.png,24,50,0,50,111,0.5
test/visa/fryum/anomaly/019,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/019.JPG,fryum/Data/Masks/Anomaly/019.png,25,50,0,50,111,0.5
test/visa/fryum/anomaly/023,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/023.JPG,fryum/Data/Masks/Anomaly/023.png,34,50,0,50,111,0.5
test/visa/fryum/anomaly/024,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/024.JPG,fryum/Data/Masks/Anomaly/024.png,18,50,0,50,111,0.5
test/visa/fryum/anomaly/025,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/025.JPG,fryum/Data/Masks/Anomaly/025.png,21,50,0,50,111,0.5
test/visa/fryum/anomaly/030,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/030.JPG,fryum/Data/Masks/Anomaly/030.png,15,50,0,50,111,0.5
test/visa/fryum/anomaly/031,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/031.JPG,fryum/Data/Masks/Anomaly/031.png,37,50,0,50,111,0.5
test/visa/fryum/anomaly/033,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/033.JPG,fryum/Data/Masks/Anomaly/033.png,22,50,0,50,111,0.5
test/visa/fryum/anomaly/035,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/035.JPG,fryum/Data/Masks/Anomaly/035.png,17,50,0,50,111,0.5
test/visa/fryum/anomaly/036,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/036.JPG,fryum/Data/Masks/Anomaly/036.png,16,50,0,50,111,0.5
test/visa/fryum/anomaly/037,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/037.JPG,fryum/Data/Masks/Anomaly/037.png,50,50,0,50,111,0.5
test/visa/fryum/anomaly/039,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/039.JPG,fryum/Data/Masks/Anomaly/039.png,8,50,0,50,111,0.5
test/visa/fryum/anomaly/040,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/040.JPG,fryum/Data/Masks/Anomaly/040.png,29,50,0,50,111,0.5
test/visa/fryum/anomaly/042,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/042.JPG,fryum/Data/Masks/Anomaly/042.png,41,50,0,50,111,0.5
test/visa/fryum/anomaly/044,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/044.JPG,fryum/Data/Masks/Anomaly/044.png,2,50,0,50,111,0.5
test/visa/fryum/anomaly/045,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/045.JPG,fryum/Data/Masks/Anomaly/045.png,36,50,0,50,111,0.5
test/visa/fryum/anomaly/046,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/046.JPG,fryum/Data/Masks/Anomaly/046.png,28,50,0,50,111,0.5
test/visa/fryum/anomaly/050,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/050.JPG,fryum/Data/Masks/Anomaly/050.png,31,50,0,50,111,0.5
test/visa/fryum/anomaly/054,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/054.JPG,fryum/Data/Masks/Anomaly/054.png,12,50,0,50,111,0.5
test/visa/fryum/anomaly/056,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/056.JPG,fryum/Data/Masks/Anomaly/056.png,35,50,0,50,111,0.5
test/visa/fryum/anomaly/058,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/058.JPG,fryum/Data/Masks/Anomaly/058.png,45,50,0,50,111,0.5
test/visa/fryum/anomaly/060,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/060.JPG,fryum/Data/Masks/Anomaly/060.png,4,50,0,50,111,0.5
test/visa/fryum/anomaly/061,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/061.JPG,fryum/Data/Masks/Anomaly/061.png,10,50,0,50,111,0.5
test/visa/fryum/anomaly/062,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/062.JPG,fryum/Data/Masks/Anomaly/062.png,19,50,0,50,111,0.5
test/visa/fryum/anomaly/065,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/065.JPG,fryum/Data/Masks/Anomaly/065.png,32,50,0,50,111,0.5
test/visa/fryum/anomaly/066,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/066.JPG,fryum/Data/Masks/Anomaly/066.png,39,50,0,50,111,0.5
test/visa/fryum/anomaly/067,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/067.JPG,fryum/Data/Masks/Anomaly/067.png,47,50,0,50,111,0.5
test/visa/fryum/anomaly/069,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/069.JPG,fryum/Data/Masks/Anomaly/069.png,33,50,0,50,111,0.5
test/visa/fryum/anomaly/074,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/074.JPG,fryum/Data/Masks/Anomaly/074.png,38,50,0,50,111,0.5
test/visa/fryum/anomaly/075,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/075.JPG,fryum/Data/Masks/Anomaly/075.png,14,50,0,50,111,0.5
test/visa/fryum/anomaly/077,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/077.JPG,fryum/Data/Masks/Anomaly/077.png,23,50,0,50,111,0.5
test/visa/fryum/anomaly/079,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/079.JPG,fryum/Data/Masks/Anomaly/079.png,11,50,0,50,111,0.5
test/visa/fryum/anomaly/080,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/080.JPG,fryum/Data/Masks/Anomaly/080.png,7,50,0,50,111,0.5
test/visa/fryum/anomaly/084,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/084.JPG,fryum/Data/Masks/Anomaly/084.png,6,50,0,50,111,0.5
test/visa/fryum/anomaly/086,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/086.JPG,fryum/Data/Masks/Anomaly/086.png,49,50,0,50,111,0.5
test/visa/fryum/anomaly/088,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/088.JPG,fryum/Data/Masks/Anomaly/088.png,46,50,0,50,111,0.5
test/visa/fryum/anomaly/089,visa,fryum,anomaly,1,attack_train,fryum/Data/Images/Anomaly/089.JPG,fryum/Data/Masks/Anomaly/089.png,40,50,0,50,111,0.5
